"Product ID";"Active (0/1)";Name;Categories;"Price tax included";"Tax rules ID";"Wholesale price";"On sale (0/1)";"Discount amount";"Discount percent";"Discount from (yyyy-mm-dd)";"Discount to (yyyy-mm-dd)";"Reference #";"Supplier reference #";Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;"Minimal quantity";Visibility;"Additional shipping cost";"Unit for the unit price";"Unit price";"Short description";Description;Tags;"Meta title";"Meta keywords";"Meta description";"URL rewritten";"Text when in stock";"Text when backorder allowed";"Available for order (0 = No, 1 = Yes)";"Product available date";"Product creation date";"Show price (0 = No, 1 = Yes)";"Image URLs";"Delete existing images (0 = No, 1 = Yes)";"Feature (Name:Value:Position:Customized)";"Available online only (0 = No, 1 = Yes)";Condition;"Customizable (0 = No, 1 = Yes)";"Uploadable files (0 = No, 1 = Yes)";"Text fields (0 = No, 1 = Yes)";"Action when out of stock";"ID / Name of shop";"Advanced Stock Management";"Depends on stock";Warehouse
126;1;;"ТМ Legka Khoda";0;1;161.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"2233 25 чорний";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
127;1;;"ТМ Legka Khoda";0;1;162.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"2234 25 тем.-сірий";чоловічі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
128;1;;"ТМ Legka Khoda";0;1;163.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"2237 23-25 білий-св.-блакитний";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
129;1;;"ТМ Legka Khoda";0;1;164.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"2237 23-25 білий-св.-рожевий";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
130;1;;"ТМ Legka Khoda";0;1;165.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"2237 23-25 св.-блакитний";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
131;1;;"ТМ Legka Khoda";0;1;166.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"270 23 чорний";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
132;1;;"ТМ Legka Khoda";0;1;167.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"270 25 чорний";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
133;1;;"ТМ Legka Khoda";0;1;168.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"33 110,56,18 фуксія";дитячі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
134;1;;"ТМ Legka Khoda";0;1;169.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"4004&lt;2пар&gt; 23-25 тілесний";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
135;1;;"ТМ Legka Khoda";0;1;170.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"4004&lt;2пар&gt; 23-25 чорний";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
136;1;;"ТМ Legka Khoda";0;1;171.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"4004&lt;2пар&gt; 27-29 тілесний";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
137;1;;"ТМ Legka Khoda";0;1;172.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"4004&lt;2пар&gt; 27-29 чорний";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
138;1;;"ТМ Legka Khoda";0;1;173.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"461 25 метал";чоловічі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
139;1;;"ТМ Legka Khoda";0;1;174.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"461 25 чорний";чоловічі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
140;1;;"ТМ Legka Khoda";0;1;175.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"461 27 метал";чоловічі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
141;1;;"ТМ Legka Khoda";0;1;176.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"461 27 чорний";чоловічі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
142;1;;"ТМ Legka Khoda";0;1;177.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"461 29 чорний";чоловічі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
143;1;;"ТМ Legka Khoda";0;1;178.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"461 31 метал";чоловічі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
144;1;;"ТМ Legka Khoda";0;1;179.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"461 31 чорний";чоловічі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
145;1;;"ТМ Legka Khoda";0;1;180.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5 18 білий";дитячі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
146;1;;"ТМ Legka Khoda";0;1;181.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5 18 джинс";дитячі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
147;1;;"ТМ Legka Khoda";0;1;182.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5 18 маріне";дитячі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
148;1;;"ТМ Legka Khoda";0;1;183.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5 18 сахара";дитячі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
149;1;;"ТМ Legka Khoda";0;1;184.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5 18 тем.-сірий";дитячі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
150;1;;"ТМ Legka Khoda";0;1;185.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5 18 чорний";дитячі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
151;1;;"ТМ Legka Khoda";0;1;186.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5 20 білий";дитячі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
152;1;;"ТМ Legka Khoda";0;1;187.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5 20 маріне";дитячі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
153;1;;"ТМ Legka Khoda";0;1;188.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5 20 чорний";дитячі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
154;1;;"ТМ Legka Khoda";0;1;189.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5 22 маріне";дитячі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
155;1;;"ТМ Legka Khoda";0;1;190.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5 22 сахара";дитячі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
156;1;;"ТМ Legka Khoda";0;1;191.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5 22 чорний";дитячі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
157;1;;"ТМ Legka Khoda";0;1;192.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5 24 білий";дитячі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
158;1;;"ТМ Legka Khoda";0;1;193.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5 24 маріне";дитячі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
159;1;;"ТМ Legka Khoda";0;1;194.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5 24 чорний";дитячі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
160;1;;"ТМ Legka Khoda";0;1;195.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5017 23 сахара";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
161;1;;"ТМ Legka Khoda";0;1;196.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5062 23 білий";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
162;1;;"ТМ Legka Khoda";0;1;197.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5062 23 маріне";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
163;1;;"ТМ Legka Khoda";0;1;198.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5062 23 сахара";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
164;1;;"ТМ Legka Khoda";0;1;199.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5062 23 чорний";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
165;1;;"ТМ Legka Khoda";0;1;200.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5062 25 білий";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
166;1;;"ТМ Legka Khoda";0;1;201.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5062 25 маріне";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
167;1;;"ТМ Legka Khoda";0;1;202.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5062 25 сахара";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
168;1;;"ТМ Legka Khoda";0;1;203.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5062 25 чорний";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
169;1;;"ТМ Legka Khoda";0;1;204.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5068 23 білий";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
170;1;;"ТМ Legka Khoda";0;1;205.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5068 23 маріне";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
171;1;;"ТМ Legka Khoda";0;1;206.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5068 23 чорний";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
172;1;;"ТМ Legka Khoda";0;1;207.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5068 25 білий";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
173;1;;"ТМ Legka Khoda";0;1;208.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5068 25 маріне";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
174;1;;"ТМ Legka Khoda";0;1;209.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5068 25 чорний";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
175;1;;"ТМ Legka Khoda";0;1;210.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5077 23-25 бордо";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
176;1;;"ТМ Legka Khoda";0;1;211.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5077 23-25 джинс";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
177;1;;"ТМ Legka Khoda";0;1;212.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5077 23-25 маріне";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
178;1;;"ТМ Legka Khoda";0;1;213.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5077 23-25 чорний";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
179;1;;"ТМ Legka Khoda";0;1;214.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5079 23 білий";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
180;1;;"ТМ Legka Khoda";0;1;215.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5079 23 джинс";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
181;1;;"ТМ Legka Khoda";0;1;216.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5079 23 срібло";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
182;1;;"ТМ Legka Khoda";0;1;217.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5079 23 чорний";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
183;1;;"ТМ Legka Khoda";0;1;218.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5079 25 білий";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
184;1;;"ТМ Legka Khoda";0;1;219.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5079 25 джинс";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
185;1;;"ТМ Legka Khoda";0;1;220.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5079 25 срібло";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
186;1;;"ТМ Legka Khoda";0;1;221.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5079 25 чорний";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
187;1;;"ТМ Legka Khoda";0;1;222.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5083 23-25 срібло Модель 2";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
188;1;;"ТМ Legka Khoda";0;1;223.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5083 23-25 фіолетовий Модель 2";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
189;1;;"ТМ Legka Khoda";0;1;224.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5206 23 білий";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
190;1;;"ТМ Legka Khoda";0;1;225.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5206 23 червоний";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
191;1;;"ТМ Legka Khoda";0;1;226.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5206 23 чорний";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
192;1;;"ТМ Legka Khoda";0;1;227.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5206 25 білий";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
193;1;;"ТМ Legka Khoda";0;1;228.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5206 25 червоний";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
194;1;;"ТМ Legka Khoda";0;1;229.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5206 25 чорний";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
195;1;;"ТМ Legka Khoda";0;1;230.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5209 23 св.-блакитний";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
196;1;;"ТМ Legka Khoda";0;1;231.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5209 23 св.-бузковий";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
197;1;;"ТМ Legka Khoda";0;1;232.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5209 23 св.-рожевий";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
198;1;;"ТМ Legka Khoda";0;1;233.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5209 25 св.-бузковий";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
199;1;;"ТМ Legka Khoda";0;1;234.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5209 25 св.-рожевий";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
200;1;;"ТМ Legka Khoda";0;1;235.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5230 23-25 німфа";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
201;1;;"ТМ Legka Khoda";0;1;236.000000;1;;;;;;;"TM Lehkahoda opt/rozniza";;;;0.000000;0.000000;0.000000;0.000000;0.000000;;1;both;0.00;;;;"5232 23-25 бежевий";жіночі;;;;friendly-url-autogeneration-failed;;;1;0000-00-00;2018-09-12;1;;0;;;new;;;;;1;;;
